csvbase_row_id,licenseId,name,isOsiApproved,isFsfLibre,isDeprecatedLicenseId,detailsUrl,referenceNumber,reference,seeAlso
110,CC-BY-1.0,Creative Commons Attribution 1.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-1.0.json,414,https://spdx.org/licenses/CC-BY-1.0.html,['https://creativecommons.org/licenses/by/1.0/legalcode']
111,CC-BY-2.0,Creative Commons Attribution 2.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-2.0.json,427,https://spdx.org/licenses/CC-BY-2.0.html,['https://creativecommons.org/licenses/by/2.0/legalcode']
112,CC-BY-2.5,Creative Commons Attribution 2.5 Generic,False,,False,https://spdx.org/licenses/CC-BY-2.5.json,572,https://spdx.org/licenses/CC-BY-2.5.html,['https://creativecommons.org/licenses/by/2.5/legalcode']
113,CC-BY-2.5-AU,Creative Commons Attribution 2.5 Australia,False,,False,https://spdx.org/licenses/CC-BY-2.5-AU.json,387,https://spdx.org/licenses/CC-BY-2.5-AU.html,['https://creativecommons.org/licenses/by/2.5/au/legalcode']
114,CC-BY-3.0,Creative Commons Attribution 3.0 Unported,False,,False,https://spdx.org/licenses/CC-BY-3.0.json,133,https://spdx.org/licenses/CC-BY-3.0.html,['https://creativecommons.org/licenses/by/3.0/legalcode']
115,CC-BY-3.0-AT,Creative Commons Attribution 3.0 Austria,False,,False,https://spdx.org/licenses/CC-BY-3.0-AT.json,26,https://spdx.org/licenses/CC-BY-3.0-AT.html,['https://creativecommons.org/licenses/by/3.0/at/legalcode']
116,CC-BY-3.0-AU,Creative Commons Attribution 3.0 Australia,False,,False,https://spdx.org/licenses/CC-BY-3.0-AU.json,391,https://spdx.org/licenses/CC-BY-3.0-AU.html,['https://creativecommons.org/licenses/by/3.0/au/legalcode']
117,CC-BY-3.0-DE,Creative Commons Attribution 3.0 Germany,False,,False,https://spdx.org/licenses/CC-BY-3.0-DE.json,22,https://spdx.org/licenses/CC-BY-3.0-DE.html,['https://creativecommons.org/licenses/by/3.0/de/legalcode']
118,CC-BY-3.0-IGO,Creative Commons Attribution 3.0 IGO,False,,False,https://spdx.org/licenses/CC-BY-3.0-IGO.json,595,https://spdx.org/licenses/CC-BY-3.0-IGO.html,['https://creativecommons.org/licenses/by/3.0/igo/legalcode']
119,CC-BY-3.0-NL,Creative Commons Attribution 3.0 Netherlands,False,,False,https://spdx.org/licenses/CC-BY-3.0-NL.json,158,https://spdx.org/licenses/CC-BY-3.0-NL.html,['https://creativecommons.org/licenses/by/3.0/nl/legalcode']
120,CC-BY-3.0-US,Creative Commons Attribution 3.0 United States,False,,False,https://spdx.org/licenses/CC-BY-3.0-US.json,394,https://spdx.org/licenses/CC-BY-3.0-US.html,['https://creativecommons.org/licenses/by/3.0/us/legalcode']
121,CC-BY-4.0,Creative Commons Attribution 4.0 International,False,True,False,https://spdx.org/licenses/CC-BY-4.0.json,435,https://spdx.org/licenses/CC-BY-4.0.html,['https://creativecommons.org/licenses/by/4.0/legalcode']
122,CC-BY-NC-1.0,Creative Commons Attribution Non Commercial 1.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-NC-1.0.json,640,https://spdx.org/licenses/CC-BY-NC-1.0.html,['https://creativecommons.org/licenses/by-nc/1.0/legalcode']
123,CC-BY-NC-2.0,Creative Commons Attribution Non Commercial 2.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-NC-2.0.json,91,https://spdx.org/licenses/CC-BY-NC-2.0.html,['https://creativecommons.org/licenses/by-nc/2.0/legalcode']
124,CC-BY-NC-2.5,Creative Commons Attribution Non Commercial 2.5 Generic,False,False,False,https://spdx.org/licenses/CC-BY-NC-2.5.json,464,https://spdx.org/licenses/CC-BY-NC-2.5.html,['https://creativecommons.org/licenses/by-nc/2.5/legalcode']
125,CC-BY-NC-3.0,Creative Commons Attribution Non Commercial 3.0 Unported,False,False,False,https://spdx.org/licenses/CC-BY-NC-3.0.json,231,https://spdx.org/licenses/CC-BY-NC-3.0.html,['https://creativecommons.org/licenses/by-nc/3.0/legalcode']
126,CC-BY-NC-3.0-DE,Creative Commons Attribution Non Commercial 3.0 Germany,False,,False,https://spdx.org/licenses/CC-BY-NC-3.0-DE.json,353,https://spdx.org/licenses/CC-BY-NC-3.0-DE.html,['https://creativecommons.org/licenses/by-nc/3.0/de/legalcode']
127,CC-BY-NC-4.0,Creative Commons Attribution Non Commercial 4.0 International,False,False,False,https://spdx.org/licenses/CC-BY-NC-4.0.json,54,https://spdx.org/licenses/CC-BY-NC-4.0.html,['https://creativecommons.org/licenses/by-nc/4.0/legalcode']
128,CC-BY-NC-ND-1.0,Creative Commons Attribution Non Commercial No Derivatives 1.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-NC-ND-1.0.json,88,https://spdx.org/licenses/CC-BY-NC-ND-1.0.html,['https://creativecommons.org/licenses/by-nd-nc/1.0/legalcode']
129,CC-BY-NC-ND-2.0,Creative Commons Attribution Non Commercial No Derivatives 2.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-NC-ND-2.0.json,425,https://spdx.org/licenses/CC-BY-NC-ND-2.0.html,['https://creativecommons.org/licenses/by-nc-nd/2.0/legalcode']
130,CC-BY-NC-ND-2.5,Creative Commons Attribution Non Commercial No Derivatives 2.5 Generic,False,,False,https://spdx.org/licenses/CC-BY-NC-ND-2.5.json,440,https://spdx.org/licenses/CC-BY-NC-ND-2.5.html,['https://creativecommons.org/licenses/by-nc-nd/2.5/legalcode']
131,CC-BY-NC-ND-3.0,Creative Commons Attribution Non Commercial No Derivatives 3.0 Unported,False,,False,https://spdx.org/licenses/CC-BY-NC-ND-3.0.json,302,https://spdx.org/licenses/CC-BY-NC-ND-3.0.html,['https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode']
132,CC-BY-NC-ND-3.0-DE,Creative Commons Attribution Non Commercial No Derivatives 3.0 Germany,False,,False,https://spdx.org/licenses/CC-BY-NC-ND-3.0-DE.json,121,https://spdx.org/licenses/CC-BY-NC-ND-3.0-DE.html,['https://creativecommons.org/licenses/by-nc-nd/3.0/de/legalcode']
133,CC-BY-NC-ND-3.0-IGO,Creative Commons Attribution Non Commercial No Derivatives 3.0 IGO,False,,False,https://spdx.org/licenses/CC-BY-NC-ND-3.0-IGO.json,171,https://spdx.org/licenses/CC-BY-NC-ND-3.0-IGO.html,['https://creativecommons.org/licenses/by-nc-nd/3.0/igo/legalcode']
134,CC-BY-NC-ND-4.0,Creative Commons Attribution Non Commercial No Derivatives 4.0 International,False,,False,https://spdx.org/licenses/CC-BY-NC-ND-4.0.json,183,https://spdx.org/licenses/CC-BY-NC-ND-4.0.html,['https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode']
135,CC-BY-NC-SA-1.0,Creative Commons Attribution Non Commercial Share Alike 1.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-1.0.json,522,https://spdx.org/licenses/CC-BY-NC-SA-1.0.html,['https://creativecommons.org/licenses/by-nc-sa/1.0/legalcode']
136,CC-BY-NC-SA-2.0,Creative Commons Attribution Non Commercial Share Alike 2.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-2.0.json,359,https://spdx.org/licenses/CC-BY-NC-SA-2.0.html,['https://creativecommons.org/licenses/by-nc-sa/2.0/legalcode']
137,CC-BY-NC-SA-2.0-DE,Creative Commons Attribution Non Commercial Share Alike 2.0 Germany,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-2.0-DE.json,260,https://spdx.org/licenses/CC-BY-NC-SA-2.0-DE.html,['https://creativecommons.org/licenses/by-nc-sa/2.0/de/legalcode']
138,CC-BY-NC-SA-2.0-FR,Creative Commons Attribution-NonCommercial-ShareAlike 2.0 France,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-2.0-FR.json,160,https://spdx.org/licenses/CC-BY-NC-SA-2.0-FR.html,['https://creativecommons.org/licenses/by-nc-sa/2.0/fr/legalcode']
139,CC-BY-NC-SA-2.0-UK,Creative Commons Attribution Non Commercial Share Alike 2.0 England and Wales,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-2.0-UK.json,34,https://spdx.org/licenses/CC-BY-NC-SA-2.0-UK.html,['https://creativecommons.org/licenses/by-nc-sa/2.0/uk/legalcode']
140,CC-BY-NC-SA-2.5,Creative Commons Attribution Non Commercial Share Alike 2.5 Generic,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-2.5.json,221,https://spdx.org/licenses/CC-BY-NC-SA-2.5.html,['https://creativecommons.org/licenses/by-nc-sa/2.5/legalcode']
141,CC-BY-NC-SA-3.0,Creative Commons Attribution Non Commercial Share Alike 3.0 Unported,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-3.0.json,254,https://spdx.org/licenses/CC-BY-NC-SA-3.0.html,['https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode']
142,CC-BY-NC-SA-3.0-DE,Creative Commons Attribution Non Commercial Share Alike 3.0 Germany,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-3.0-DE.json,525,https://spdx.org/licenses/CC-BY-NC-SA-3.0-DE.html,['https://creativecommons.org/licenses/by-nc-sa/3.0/de/legalcode']
143,CC-BY-NC-SA-3.0-IGO,Creative Commons Attribution Non Commercial Share Alike 3.0 IGO,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-3.0-IGO.json,242,https://spdx.org/licenses/CC-BY-NC-SA-3.0-IGO.html,['https://creativecommons.org/licenses/by-nc-sa/3.0/igo/legalcode']
144,CC-BY-NC-SA-4.0,Creative Commons Attribution Non Commercial Share Alike 4.0 International,False,,False,https://spdx.org/licenses/CC-BY-NC-SA-4.0.json,517,https://spdx.org/licenses/CC-BY-NC-SA-4.0.html,['https://creativecommons.org/licenses/by-nc-sa/4.0/legalcode']
145,CC-BY-ND-1.0,Creative Commons Attribution No Derivatives 1.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-ND-1.0.json,472,https://spdx.org/licenses/CC-BY-ND-1.0.html,['https://creativecommons.org/licenses/by-nd/1.0/legalcode']
146,CC-BY-ND-2.0,Creative Commons Attribution No Derivatives 2.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-ND-2.0.json,355,https://spdx.org/licenses/CC-BY-ND-2.0.html,['https://creativecommons.org/licenses/by-nd/2.0/legalcode']
147,CC-BY-ND-2.5,Creative Commons Attribution No Derivatives 2.5 Generic,False,False,False,https://spdx.org/licenses/CC-BY-ND-2.5.json,258,https://spdx.org/licenses/CC-BY-ND-2.5.html,['https://creativecommons.org/licenses/by-nd/2.5/legalcode']
148,CC-BY-ND-3.0,Creative Commons Attribution No Derivatives 3.0 Unported,False,False,False,https://spdx.org/licenses/CC-BY-ND-3.0.json,526,https://spdx.org/licenses/CC-BY-ND-3.0.html,['https://creativecommons.org/licenses/by-nd/3.0/legalcode']
149,CC-BY-ND-3.0-DE,Creative Commons Attribution No Derivatives 3.0 Germany,False,,False,https://spdx.org/licenses/CC-BY-ND-3.0-DE.json,228,https://spdx.org/licenses/CC-BY-ND-3.0-DE.html,['https://creativecommons.org/licenses/by-nd/3.0/de/legalcode']
150,CC-BY-ND-4.0,Creative Commons Attribution No Derivatives 4.0 International,False,False,False,https://spdx.org/licenses/CC-BY-ND-4.0.json,480,https://spdx.org/licenses/CC-BY-ND-4.0.html,['https://creativecommons.org/licenses/by-nd/4.0/legalcode']
151,CC-BY-SA-1.0,Creative Commons Attribution Share Alike 1.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-SA-1.0.json,587,https://spdx.org/licenses/CC-BY-SA-1.0.html,['https://creativecommons.org/licenses/by-sa/1.0/legalcode']
152,CC-BY-SA-2.0,Creative Commons Attribution Share Alike 2.0 Generic,False,,False,https://spdx.org/licenses/CC-BY-SA-2.0.json,194,https://spdx.org/licenses/CC-BY-SA-2.0.html,['https://creativecommons.org/licenses/by-sa/2.0/legalcode']
153,CC-BY-SA-2.0-UK,Creative Commons Attribution Share Alike 2.0 England and Wales,False,,False,https://spdx.org/licenses/CC-BY-SA-2.0-UK.json,384,https://spdx.org/licenses/CC-BY-SA-2.0-UK.html,['https://creativecommons.org/licenses/by-sa/2.0/uk/legalcode']
154,CC-BY-SA-2.1-JP,Creative Commons Attribution Share Alike 2.1 Japan,False,,False,https://spdx.org/licenses/CC-BY-SA-2.1-JP.json,19,https://spdx.org/licenses/CC-BY-SA-2.1-JP.html,['https://creativecommons.org/licenses/by-sa/2.1/jp/legalcode']
155,CC-BY-SA-2.5,Creative Commons Attribution Share Alike 2.5 Generic,False,,False,https://spdx.org/licenses/CC-BY-SA-2.5.json,606,https://spdx.org/licenses/CC-BY-SA-2.5.html,['https://creativecommons.org/licenses/by-sa/2.5/legalcode']
156,CC-BY-SA-3.0,Creative Commons Attribution Share Alike 3.0 Unported,False,,False,https://spdx.org/licenses/CC-BY-SA-3.0.json,23,https://spdx.org/licenses/CC-BY-SA-3.0.html,['https://creativecommons.org/licenses/by-sa/3.0/legalcode']
157,CC-BY-SA-3.0-AT,Creative Commons Attribution Share Alike 3.0 Austria,False,,False,https://spdx.org/licenses/CC-BY-SA-3.0-AT.json,397,https://spdx.org/licenses/CC-BY-SA-3.0-AT.html,['https://creativecommons.org/licenses/by-sa/3.0/at/legalcode']
158,CC-BY-SA-3.0-DE,Creative Commons Attribution Share Alike 3.0 Germany,False,,False,https://spdx.org/licenses/CC-BY-SA-3.0-DE.json,119,https://spdx.org/licenses/CC-BY-SA-3.0-DE.html,['https://creativecommons.org/licenses/by-sa/3.0/de/legalcode']
159,CC-BY-SA-3.0-IGO,Creative Commons Attribution-ShareAlike 3.0 IGO,False,,False,https://spdx.org/licenses/CC-BY-SA-3.0-IGO.json,518,https://spdx.org/licenses/CC-BY-SA-3.0-IGO.html,['https://creativecommons.org/licenses/by-sa/3.0/igo/legalcode']
160,CC-BY-SA-4.0,Creative Commons Attribution Share Alike 4.0 International,False,True,False,https://spdx.org/licenses/CC-BY-SA-4.0.json,12,https://spdx.org/licenses/CC-BY-SA-4.0.html,['https://creativecommons.org/licenses/by-sa/4.0/legalcode']
161,CC-PDDC,Creative Commons Public Domain Dedication and Certification,False,,False,https://spdx.org/licenses/CC-PDDC.json,173,https://spdx.org/licenses/CC-PDDC.html,['https://creativecommons.org/licenses/publicdomain/']
162,CC0-1.0,Creative Commons Zero v1.0 Universal,False,True,False,https://spdx.org/licenses/CC0-1.0.json,490,https://spdx.org/licenses/CC0-1.0.html,['https://creativecommons.org/publicdomain/zero/1.0/legalcode']
163,CDDL-1.0,Common Development and Distribution License 1.0,True,True,False,https://spdx.org/licenses/CDDL-1.0.json,185,https://spdx.org/licenses/CDDL-1.0.html,['https://opensource.org/licenses/cddl1']
164,CDDL-1.1,Common Development and Distribution License 1.1,False,,False,https://spdx.org/licenses/CDDL-1.1.json,475,https://spdx.org/licenses/CDDL-1.1.html,"['http://glassfish.java.net/public/CDDL+GPL_1_1.html', 'https://javaee.github.io/glassfish/LICENSE']"
165,CDL-1.0,Common Documentation License 1.0,False,,False,https://spdx.org/licenses/CDL-1.0.json,304,https://spdx.org/licenses/CDL-1.0.html,"['http://www.opensource.apple.com/cdl/', 'https://fedoraproject.org/wiki/Licensing/Common_Documentation_License', 'https://www.gnu.org/licenses/license-list.html#ACDL']"
166,CDLA-Permissive-1.0,Community Data License Agreement Permissive 1.0,False,,False,https://spdx.org/licenses/CDLA-Permissive-1.0.json,388,https://spdx.org/licenses/CDLA-Permissive-1.0.html,['https://cdla.io/permissive-1-0']
167,CDLA-Permissive-2.0,Community Data License Agreement Permissive 2.0,False,,False,https://spdx.org/licenses/CDLA-Permissive-2.0.json,589,https://spdx.org/licenses/CDLA-Permissive-2.0.html,['https://cdla.dev/permissive-2-0']
168,CDLA-Sharing-1.0,Community Data License Agreement Sharing 1.0,False,,False,https://spdx.org/licenses/CDLA-Sharing-1.0.json,178,https://spdx.org/licenses/CDLA-Sharing-1.0.html,['https://cdla.io/sharing-1-0']
169,CECILL-1.0,CeCILL Free Software License Agreement v1.0,False,,False,https://spdx.org/licenses/CECILL-1.0.json,624,https://spdx.org/licenses/CECILL-1.0.html,['http://www.cecill.info/licences/Licence_CeCILL_V1-fr.html']
170,CECILL-1.1,CeCILL Free Software License Agreement v1.1,False,,False,https://spdx.org/licenses/CECILL-1.1.json,325,https://spdx.org/licenses/CECILL-1.1.html,['http://www.cecill.info/licences/Licence_CeCILL_V1.1-US.html']
171,CECILL-2.0,CeCILL Free Software License Agreement v2.0,False,True,False,https://spdx.org/licenses/CECILL-2.0.json,460,https://spdx.org/licenses/CECILL-2.0.html,['http://www.cecill.info/licences/Licence_CeCILL_V2-en.html']
172,CECILL-2.1,CeCILL Free Software License Agreement v2.1,True,,False,https://spdx.org/licenses/CECILL-2.1.json,163,https://spdx.org/licenses/CECILL-2.1.html,['http://www.cecill.info/licences/Licence_CeCILL_V2.1-en.html']
173,CECILL-B,CeCILL-B Free Software License Agreement,False,True,False,https://spdx.org/licenses/CECILL-B.json,320,https://spdx.org/licenses/CECILL-B.html,['http://www.cecill.info/licences/Licence_CeCILL-B_V1-en.html']
174,CECILL-C,CeCILL-C Free Software License Agreement,False,True,False,https://spdx.org/licenses/CECILL-C.json,200,https://spdx.org/licenses/CECILL-C.html,['http://www.cecill.info/licences/Licence_CeCILL-C_V1-en.html']
175,CERN-OHL-1.1,CERN Open Hardware Licence v1.1,False,,False,https://spdx.org/licenses/CERN-OHL-1.1.json,148,https://spdx.org/licenses/CERN-OHL-1.1.html,['https://www.ohwr.org/project/licenses/wikis/cern-ohl-v1.1']
176,CERN-OHL-1.2,CERN Open Hardware Licence v1.2,False,,False,https://spdx.org/licenses/CERN-OHL-1.2.json,649,https://spdx.org/licenses/CERN-OHL-1.2.html,['https://www.ohwr.org/project/licenses/wikis/cern-ohl-v1.2']
177,CERN-OHL-P-2.0,CERN Open Hardware Licence Version 2 - Permissive,True,,False,https://spdx.org/licenses/CERN-OHL-P-2.0.json,546,https://spdx.org/licenses/CERN-OHL-P-2.0.html,['https://www.ohwr.org/project/cernohl/wikis/Documents/CERN-OHL-version-2']
178,CERN-OHL-S-2.0,CERN Open Hardware Licence Version 2 - Strongly Reciprocal,True,,False,https://spdx.org/licenses/CERN-OHL-S-2.0.json,395,https://spdx.org/licenses/CERN-OHL-S-2.0.html,['https://www.ohwr.org/project/cernohl/wikis/Documents/CERN-OHL-version-2']
179,CERN-OHL-W-2.0,CERN Open Hardware Licence Version 2 - Weakly Reciprocal,True,,False,https://spdx.org/licenses/CERN-OHL-W-2.0.json,611,https://spdx.org/licenses/CERN-OHL-W-2.0.html,['https://www.ohwr.org/project/cernohl/wikis/Documents/CERN-OHL-version-2']
180,CFITSIO,CFITSIO License,False,,False,https://spdx.org/licenses/CFITSIO.json,567,https://spdx.org/licenses/CFITSIO.html,"['https://heasarc.gsfc.nasa.gov/docs/software/fitsio/c/f_user/node9.html', 'https://heasarc.gsfc.nasa.gov/docs/software/ftools/fv/doc/license.html']"
181,check-cvs,check-cvs License,False,,False,https://spdx.org/licenses/check-cvs.json,323,https://spdx.org/licenses/check-cvs.html,['http://cvs.savannah.gnu.org/viewvc/cvs/ccvs/contrib/check_cvs.in?revision=1.1.4.3&view=markup&pathrev=cvs1-11-23#l2']
182,checkmk,Checkmk License,False,,False,https://spdx.org/licenses/checkmk.json,463,https://spdx.org/licenses/checkmk.html,['https://github.com/libcheck/check/blob/master/checkmk/checkmk.in']
183,ClArtistic,Clarified Artistic License,False,True,False,https://spdx.org/licenses/ClArtistic.json,230,https://spdx.org/licenses/ClArtistic.html,"['http://gianluca.dellavedova.org/2011/01/03/clarified-artistic-license/', 'http://www.ncftp.com/ncftp/doc/LICENSE.txt']"
184,Clips,Clips License,False,,False,https://spdx.org/licenses/Clips.json,423,https://spdx.org/licenses/Clips.html,['https://github.com/DrItanium/maya/blob/master/LICENSE.CLIPS']
185,CMU-Mach,CMU Mach License,False,,False,https://spdx.org/licenses/CMU-Mach.json,69,https://spdx.org/licenses/CMU-Mach.html,['https://www.cs.cmu.edu/~410/licenses.html']
186,CMU-Mach-nodoc,CMU    Mach - no notices-in-documentation variant,False,,False,https://spdx.org/licenses/CMU-Mach-nodoc.json,32,https://spdx.org/licenses/CMU-Mach-nodoc.html,"['https://github.com/krb5/krb5/blob/krb5-1.21.2-final/NOTICE#L718-L728', 'https://web.mit.edu/kerberos/krb5-1.21/doc/mitK5license.html']"
187,CNRI-Jython,CNRI Jython License,False,,False,https://spdx.org/licenses/CNRI-Jython.json,292,https://spdx.org/licenses/CNRI-Jython.html,['http://www.jython.org/license.html']
188,CNRI-Python,CNRI Python License,True,,False,https://spdx.org/licenses/CNRI-Python.json,401,https://spdx.org/licenses/CNRI-Python.html,['https://opensource.org/licenses/CNRI-Python']
189,CNRI-Python-GPL-Compatible,CNRI Python Open Source GPL Compatible License Agreement,False,,False,https://spdx.org/licenses/CNRI-Python-GPL-Compatible.json,223,https://spdx.org/licenses/CNRI-Python-GPL-Compatible.html,['http://www.python.org/download/releases/1.6.1/download_win/']
190,COIL-1.0,Copyfree Open Innovation License,False,,False,https://spdx.org/licenses/COIL-1.0.json,343,https://spdx.org/licenses/COIL-1.0.html,['https://coil.apotheon.org/plaintext/01.0.txt']
191,Community-Spec-1.0,Community Specification License 1.0,False,,False,https://spdx.org/licenses/Community-Spec-1.0.json,40,https://spdx.org/licenses/Community-Spec-1.0.html,['https://github.com/CommunitySpecification/1.0/blob/master/1._Community_Specification_License-v1.md']
192,Condor-1.1,Condor Public License v1.1,False,True,False,https://spdx.org/licenses/Condor-1.1.json,74,https://spdx.org/licenses/Condor-1.1.html,"['http://research.cs.wisc.edu/condor/license.html#condor', 'http://web.archive.org/web/20111123062036/http://research.cs.wisc.edu/condor/license.html#condor']"
193,copyleft-next-0.3.0,copyleft-next 0.3.0,False,,False,https://spdx.org/licenses/copyleft-next-0.3.0.json,321,https://spdx.org/licenses/copyleft-next-0.3.0.html,['https://github.com/copyleft-next/copyleft-next/blob/master/Releases/copyleft-next-0.3.0']
194,copyleft-next-0.3.1,copyleft-next 0.3.1,False,,False,https://spdx.org/licenses/copyleft-next-0.3.1.json,402,https://spdx.org/licenses/copyleft-next-0.3.1.html,['https://github.com/copyleft-next/copyleft-next/blob/master/Releases/copyleft-next-0.3.1']
195,Cornell-Lossless-JPEG,Cornell Lossless JPEG License,False,,False,https://spdx.org/licenses/Cornell-Lossless-JPEG.json,84,https://spdx.org/licenses/Cornell-Lossless-JPEG.html,"['https://android.googlesource.com/platform/external/dng_sdk/+/refs/heads/master/source/dng_lossless_jpeg.cpp#16', 'https://www.mssl.ucl.ac.uk/~mcrw/src/20050920/proto.h', 'https://gitlab.freedesktop.org/libopenraw/libopenraw/blob/master/lib/ljpegdecompressor.cpp#L32']"
196,CPAL-1.0,Common Public Attribution License 1.0,True,True,False,https://spdx.org/licenses/CPAL-1.0.json,547,https://spdx.org/licenses/CPAL-1.0.html,['https://opensource.org/licenses/CPAL-1.0']
197,CPL-1.0,Common Public License 1.0,True,True,False,https://spdx.org/licenses/CPL-1.0.json,111,https://spdx.org/licenses/CPL-1.0.html,['https://opensource.org/licenses/CPL-1.0']
198,CPOL-1.02,Code Project Open License 1.02,False,False,False,https://spdx.org/licenses/CPOL-1.02.json,8,https://spdx.org/licenses/CPOL-1.02.html,['http://www.codeproject.com/info/cpol10.aspx']
199,Cronyx,Cronyx License,False,,False,https://spdx.org/licenses/Cronyx.json,641,https://spdx.org/licenses/Cronyx.html,"['https://gitlab.freedesktop.org/xorg/font/alias/-/blob/master/COPYING', 'https://gitlab.freedesktop.org/xorg/font/cronyx-cyrillic/-/blob/master/COPYING', 'https://gitlab.freedesktop.org/xorg/font/misc-cyrillic/-/blob/master/COPYING', 'https://gitlab.freedesktop.org/xorg/font/screen-cyrillic/-/blob/master/COPYING']"
200,Crossword,Crossword License,False,,False,https://spdx.org/licenses/Crossword.json,597,https://spdx.org/licenses/Crossword.html,['https://fedoraproject.org/wiki/Licensing/Crossword']
201,CrystalStacker,CrystalStacker License,False,,False,https://spdx.org/licenses/CrystalStacker.json,225,https://spdx.org/licenses/CrystalStacker.html,['https://fedoraproject.org/wiki/Licensing:CrystalStacker?rd=Licensing/CrystalStacker']
202,CUA-OPL-1.0,CUA Office Public License v1.0,True,,False,https://spdx.org/licenses/CUA-OPL-1.0.json,408,https://spdx.org/licenses/CUA-OPL-1.0.html,['https://opensource.org/licenses/CUA-OPL-1.0']
203,Cube,Cube License,False,,False,https://spdx.org/licenses/Cube.json,142,https://spdx.org/licenses/Cube.html,['https://fedoraproject.org/wiki/Licensing/Cube']
204,curl,curl License,False,,False,https://spdx.org/licenses/curl.json,601,https://spdx.org/licenses/curl.html,['https://github.com/bagder/curl/blob/master/COPYING']
205,cve-tou,Common Vulnerability Enumeration ToU License,False,,False,https://spdx.org/licenses/cve-tou.json,655,https://spdx.org/licenses/cve-tou.html,['https://www.cve.org/Legal/TermsOfUse']
206,D-FSL-1.0,Deutsche Freie Software Lizenz,False,,False,https://spdx.org/licenses/D-FSL-1.0.json,114,https://spdx.org/licenses/D-FSL-1.0.html,"['http://www.dipp.nrw.de/d-fsl/lizenzen/', 'http://www.dipp.nrw.de/d-fsl/index_html/lizenzen/de/D-FSL-1_0_de.txt', 'http://www.dipp.nrw.de/d-fsl/index_html/lizenzen/en/D-FSL-1_0_en.txt', 'https://www.hbz-nrw.de/produkte/open-access/lizenzen/dfsl', 'https://www.hbz-nrw.de/produkte/open-access/lizenzen/dfsl/deutsche-freie-software-lizenz', 'https://www.hbz-nrw.de/produkte/open-access/lizenzen/dfsl/german-free-software-license', 'https://www.hbz-nrw.de/produkte/open-access/lizenzen/dfsl/D-FSL-1_0_de.txt/at_download/file', 'https://www.hbz-nrw.de/produkte/open-access/lizenzen/dfsl/D-FSL-1_0_en.txt/at_download/file']"
207,DEC-3-Clause,DEC 3-Clause License,False,,False,https://spdx.org/licenses/DEC-3-Clause.json,512,https://spdx.org/licenses/DEC-3-Clause.html,['https://gitlab.freedesktop.org/xorg/xserver/-/blob/master/COPYING?ref_type=heads#L239']
208,diffmark,diffmark license,False,,False,https://spdx.org/licenses/diffmark.json,481,https://spdx.org/licenses/diffmark.html,['https://fedoraproject.org/wiki/Licensing/diffmark']
209,DL-DE-BY-2.0,Data licence Germany – attribution – version 2.0,False,,False,https://spdx.org/licenses/DL-DE-BY-2.0.json,95,https://spdx.org/licenses/DL-DE-BY-2.0.html,['https://www.govdata.de/dl-de/by-2-0']
210,DL-DE-ZERO-2.0,Data licence Germany – zero – version 2.0,False,,False,https://spdx.org/licenses/DL-DE-ZERO-2.0.json,521,https://spdx.org/licenses/DL-DE-ZERO-2.0.html,['https://www.govdata.de/dl-de/zero-2-0']
211,DOC,DOC License,False,,False,https://spdx.org/licenses/DOC.json,645,https://spdx.org/licenses/DOC.html,"['http://www.cs.wustl.edu/~schmidt/ACE-copying.html', 'https://www.dre.vanderbilt.edu/~schmidt/ACE-copying.html']"
212,DocBook-Schema,DocBook Schema License,False,,False,https://spdx.org/licenses/DocBook-Schema.json,152,https://spdx.org/licenses/DocBook-Schema.html,['https://github.com/docbook/xslt10-stylesheets/blob/efd62655c11cc8773708df7a843613fa1e932bf8/xsl/assembly/schema/docbook51b7.rnc']
213,DocBook-XML,DocBook XML License,False,,False,https://spdx.org/licenses/DocBook-XML.json,492,https://spdx.org/licenses/DocBook-XML.html,['https://github.com/docbook/xslt10-stylesheets/blob/efd62655c11cc8773708df7a843613fa1e932bf8/xsl/COPYING#L27']
214,Dotseqn,Dotseqn License,False,,False,https://spdx.org/licenses/Dotseqn.json,532,https://spdx.org/licenses/Dotseqn.html,['https://fedoraproject.org/wiki/Licensing/Dotseqn']
